YEAR,MO,DY,HR,WS10M,WS50M
2015,9,16,16,0.63,1.31
2015,9,16,17,1.1,1.66
2015,9,16,18,1.73,2.55
2015,9,16,19,2.05,3.22
2015,9,16,20,2.18,3.63
2015,9,16,21,2.24,3.93
2015,9,16,22,2.23,4.06
2015,9,16,23,2.22,4.08
2015,9,17,0,2.2,4.09
2015,9,17,1,2.2,4.07
2015,9,17,2,2.18,4.09
2015,9,17,3,2.13,4.1
2015,9,17,4,2.1,4.03
2015,9,17,5,2.07,4
2015,9,17,6,1.33,3.56
2015,9,17,7,1.07,1.64
2015,9,17,8,1.23,2.3
2015,9,17,9,1.48,2.63
2015,9,17,10,1.48,2.63
2015,9,17,11,1.46,2.61
2015,9,17,12,1.47,2.64
2015,9,17,13,1.59,2.89
2015,9,17,14,1.74,3.28
2015,9,17,15,1.65,3.22
2015,9,17,16,1.14,3.07
2015,9,17,17,1.33,3.53
2015,9,17,18,2.19,3.81
2015,9,17,19,2.22,3.84
2015,9,17,20,2.24,3.82
2015,9,17,21,2.23,3.77
2015,9,17,22,2.19,3.59
2015,9,17,23,2.12,3.33
2015,9,18,0,2.06,3.14
2015,9,18,1,2.06,3.11
2015,9,18,2,2.07,3.11
2015,9,18,3,2.05,3.04
2015,9,18,4,2.1,3.18
2015,9,18,5,2.19,3.44
2015,9,18,6,1.44,3.39
2015,9,18,7,0.98,1.72
2015,9,18,8,0.74,1.42
2015,9,18,9,1.02,1.89
2015,9,18,10,1.16,2.13
2015,9,18,11,1.44,2.66
2015,9,18,12,1.66,3.12
2015,9,18,13,1.74,3.35
2015,9,18,14,1.66,3.32
2015,9,18,15,1.38,3.02
2015,9,18,16,1.02,3
2015,9,18,17,1.61,2.91
2015,9,18,18,2.02,3.08
2015,9,18,19,2.11,3.28
2015,9,18,20,2.17,3.44
2015,9,18,21,2.23,3.64
2015,9,18,22,2.27,3.81
2015,9,18,23,2.28,4.16
2015,9,19,0,1.66,4.64
2015,9,19,1,1.52,4.82
2015,9,19,2,1.6,4.85
2015,9,19,3,1.49,4.78
2015,9,19,4,1.35,4.72
2015,9,19,5,1.35,4.75
2015,9,19,6,1.52,3.46
2015,9,19,7,1.31,2.13
2015,9,19,8,1.64,3.01
2015,9,19,9,2.14,4.08
2015,9,19,10,2.36,4.48
2015,9,19,11,2.48,4.68
2015,9,19,12,2.59,4.94
2015,9,19,13,2.63,5.1
2015,9,19,14,2.51,4.96
2015,9,19,15,2.1,4.19
2015,9,19,16,1.77,4.25
2015,9,19,17,1.56,5.11
2015,9,19,18,1.81,5.7
2015,9,19,19,1.74,4.58
2015,9,19,20,1.58,4.65
2015,9,19,21,2.08,5.47
2015,9,19,22,2.02,4.96
2015,9,19,23,1.97,4.59
2015,9,20,0,1.72,4.09
2015,9,20,1,1.88,4.86
2015,9,20,2,2.39,5.39
2015,9,20,3,2.39,5.17
2015,9,20,4,2.49,5.15
2015,9,20,5,3.03,6.06
2015,9,20,6,3.17,6.13
2015,9,20,7,3.06,5.91
2015,9,20,8,3.05,5.69
2015,9,20,9,3.08,5.66
2015,9,20,10,3.04,5.49
2015,9,20,11,2.95,5.3
2015,9,20,12,2.84,5.11
2015,9,20,13,2.72,4.91
2015,9,20,14,2.61,4.76
2015,9,20,15,2.46,4.58
2015,9,20,16,2.1,4.13
2015,9,20,17,1.39,4.2
2015,9,20,18,1.43,4.87
2015,9,20,19,1.43,4.8
2015,9,20,20,1.37,4.47
2015,9,20,21,1.35,4.22
2015,9,20,22,1.25,4.05
2015,9,20,23,1.17,3.98
2015,9,21,0,1.18,4.04
2015,9,21,1,1.33,4.27
2015,9,21,2,1.36,4.35
2015,9,21,3,1.29,4.27
2015,9,21,4,1.18,3.91
2015,9,21,5,1.2,3.78
2015,9,21,6,1.17,2.76
2015,9,21,7,0.83,1.25
2015,9,21,8,1.43,2.96
2015,9,21,9,1.65,3.03
2015,9,21,10,1.52,2.72
2015,9,21,11,1.42,2.52
2015,9,21,12,1.38,2.48
2015,9,21,13,1.39,2.53
2015,9,21,14,1.39,2.52
2015,9,21,15,1.27,2.37
2015,9,21,16,0.76,2.07
2015,9,21,17,1.08,1.72
2015,9,21,18,1.26,1.79
2015,9,21,19,1.62,2.55
2015,9,21,20,1.8,3.34
2015,9,21,21,1.77,3.01
2015,9,21,22,1.84,3.37
2015,9,21,23,1.88,3.58
2015,9,22,0,1.91,3.36
2015,9,22,1,2.08,3.37
2015,9,22,2,2.24,3.67
2015,9,22,3,2.31,3.79
2015,9,22,4,2.13,3.64
2015,9,22,5,1.99,3.49
2015,9,22,6,1.35,3.32
2015,9,22,7,1.01,2
2015,9,22,8,0.74,1.35
2015,9,22,9,0.95,1.73
2015,9,22,10,0.98,1.74
2015,9,22,11,0.96,1.72
2015,9,22,12,1.02,1.81
2015,9,22,13,1.05,1.88
2015,9,22,14,1.01,1.77
2015,9,22,15,0.95,1.66
2015,9,22,16,0.68,1.52
2015,9,22,17,1.18,1.9
2015,9,22,18,1.54,2.19
2015,9,22,19,1.49,2.09
2015,9,22,20,1.41,1.95
2015,9,22,21,1.27,1.71
2015,9,22,22,1.08,1.42
2015,9,22,23,0.95,1.23
2015,9,23,0,0.8,1.02
2015,9,23,1,0.78,1
2015,9,23,2,1.05,1.36
2015,9,23,3,1.37,1.85
2015,9,23,4,1.62,2.26
2015,9,23,5,1.89,2.76
2015,9,23,6,1.5,3.13
2015,9,23,7,1.04,1.6
2015,9,23,8,0.86,1.54
2015,9,23,9,1.05,1.82
2015,9,23,10,0.94,1.64
2015,9,23,11,0.84,1.48
2015,9,23,12,0.78,1.39
2015,9,23,13,0.8,1.44
2015,9,23,14,0.89,1.61
2015,9,23,15,0.91,1.73
2015,9,23,16,0.81,1.94
2015,9,23,17,1.27,1.94
2015,9,23,18,1.65,2.33
2015,9,23,19,1.85,2.7
2015,9,23,20,1.94,2.87
2015,9,23,21,1.98,2.93
2015,9,23,22,2.22,3.51
2015,9,23,23,2.33,4.14
2015,9,24,0,2.28,4.26
2015,9,24,1,2.13,4.48
2015,9,24,2,1.49,4.93
2015,9,24,3,1.52,4.96
2015,9,24,4,1.33,4.64
2015,9,24,5,1.33,4.6
2015,9,24,6,1.43,3.97
2015,9,24,7,1.08,1.59
2015,9,24,8,1.04,2.04
2015,9,24,9,1.39,2.46
2015,9,24,10,1.34,2.34
2015,9,24,11,1.42,2.48
2015,9,24,12,1.53,2.64
2015,9,24,13,1.64,2.82
2015,9,24,14,1.69,2.92
2015,9,24,15,1.71,3.06
2015,9,24,16,1.44,3.05
2015,9,24,17,1.27,4.17
2015,9,24,18,1.55,5.28
2015,9,24,19,1.43,4.65
2015,9,24,20,1.33,4.35
2015,9,24,21,1.28,4.1
2015,9,24,22,1.29,3.73
2015,9,24,23,1.22,3.37
2015,9,25,0,1.24,3.4
2015,9,25,1,1.29,3.41
2015,9,25,2,1.26,3.4
2015,9,25,3,1.15,3.56
2015,9,25,4,1.1,3.56
2015,9,25,5,1.02,3.41
2015,9,25,6,1.22,2.61
2015,9,25,7,1.37,2.59
2015,9,25,8,1.61,2.95
2015,9,25,9,1.13,1.95
2015,9,25,10,0.65,1.16
2015,9,25,11,0.31,0.73
2015,9,25,12,0.45,0.94
2015,9,25,13,0.73,1.4
2015,9,25,14,0.9,1.67
2015,9,25,15,0.8,1.51
2015,9,25,16,0.71,1.33
2015,9,25,17,0.62,0.96
2015,9,25,18,0.52,0.65
2015,9,25,19,0.75,0.96
2015,9,25,20,1.28,1.78
2015,9,25,21,1.68,2.67
2015,9,25,22,1.94,3.66
2015,9,25,23,1.33,4.25
2015,9,26,0,1.28,4.2
2015,9,26,1,1.22,3.92
2015,9,26,2,1.16,3.69
2015,9,26,3,1.08,3.7
2015,9,26,4,1.07,3.53
2015,9,26,5,1.5,3.16
2015,9,26,6,1.18,2.37
2015,9,26,7,0.96,1.69
2015,9,26,8,1.84,3.38
2015,9,26,9,1.67,2.89
2015,9,26,10,1.51,2.53
2015,9,26,11,1.39,2.3
2015,9,26,12,1.28,2.08
2015,9,26,13,1.18,1.91
2015,9,26,14,1.15,1.86
2015,9,26,15,1.14,1.94
2015,9,26,16,0.85,2.26
2015,9,26,17,1.82,3.32
2015,9,26,18,2.32,4.34
2015,9,26,19,1.55,4.92
2015,9,26,20,1.69,5.29
2015,9,26,21,1.6,5.31
2015,9,26,22,1.48,4.91
2015,9,26,23,1.33,4.44
2015,9,27,0,1.33,4.19
2015,9,27,1,1.34,4.05
2015,9,27,2,1.35,3.97
2015,9,27,3,1.98,3.9
2015,9,27,4,2.04,3.96
2015,9,27,5,2.08,4.08
2015,9,27,6,1.41,3.84
2015,9,27,7,1.11,1.73
2015,9,27,8,1.2,2.16
2015,9,27,9,1.42,2.45
2015,9,27,10,1.43,2.48
2015,9,27,11,1.51,2.63
2015,9,27,12,1.56,2.77
2015,9,27,13,1.57,2.84
2015,9,27,14,1.55,2.88
2015,9,27,15,1.39,2.75
2015,9,27,16,0.95,2.95
2015,9,27,17,2.16,4.2
2015,9,27,18,2.24,5.21
2015,9,27,19,1.6,5.56
2015,9,27,20,1.74,5.74
2015,9,27,21,1.79,6.03
2015,9,27,22,1.73,6.14
2015,9,27,23,1.65,6.01
2015,9,28,0,1.7,5.57
2015,9,28,1,1.61,4.96
2015,9,28,2,1.44,4.69
2015,9,28,3,1.38,4.6
2015,9,28,4,1.43,4.66
2015,9,28,5,1.47,4.78
2015,9,28,6,1.52,4.25
2015,9,28,7,1.78,3.47
2015,9,28,8,2.3,4.4
2015,9,28,9,2.28,4.27
2015,9,28,10,2.25,4.17
2015,9,28,11,2.26,4.19
2015,9,28,12,2.26,4.22
2015,9,28,13,2.25,4.28
2015,9,28,14,2.19,4.29
2015,9,28,15,1.94,3.82
2015,9,28,16,1.44,3.78
2015,9,28,17,1.44,5.09
2015,9,28,18,1.5,5.27
2015,9,28,19,1.41,4.7
2015,9,28,20,1.36,4.33
2015,9,28,21,1.3,4.21
2015,9,28,22,1.26,4.25
2015,9,28,23,1.26,4.41
2015,9,29,0,1.28,4.4
2015,9,29,1,1.49,4.82
2015,9,29,2,1.61,4.32
2015,9,29,3,1.37,3.99
2015,9,29,4,1.57,3.92
2015,9,29,5,1.66,3.9
2015,9,29,6,1.6,3.71
2015,9,29,7,1.69,3.65
2015,9,29,8,1.92,3.81
2015,9,29,9,2.17,4.3
2015,9,29,10,2.6,5.19
2015,9,29,11,2.72,5.33
2015,9,29,12,2.64,5.16
2015,9,29,13,2.21,4.21
2015,9,29,14,1.77,3.73
2015,9,29,15,1.59,3.51
2015,9,29,16,1.42,3.45
2015,9,29,17,1.16,3.65
2015,9,29,18,1.26,3.87
2015,9,29,19,1.13,3.85
2015,9,29,20,1.39,4.47
2015,9,29,21,1.38,4.09
2015,9,29,22,1.38,4.12
2015,9,29,23,1.64,4.26
2015,9,30,0,1.62,4.47
2015,9,30,1,1.31,4.22
2015,9,30,2,1.19,2.61
2015,9,30,3,0.09,0.15
2015,9,30,4,1.17,2.42
2015,9,30,5,1.88,4.07
2015,9,30,6,2.61,4.98
2015,9,30,7,3.02,5.18
2015,9,30,8,2.79,4.83
2015,9,30,9,3.14,5.48
2015,9,30,10,3.48,6.13
2015,9,30,11,3.67,6.69
2015,9,30,12,3.67,6.92
2015,9,30,13,3.51,6.67
2015,9,30,14,3.38,6.48
2015,9,30,15,3.59,6.93
2015,9,30,16,3.59,7.02
2015,9,30,17,3.72,7.16
2015,9,30,18,3.72,7.02
2015,9,30,19,3.53,6.69
2015,9,30,20,3.2,6.16
2015,9,30,21,2.96,5.76
2015,9,30,22,2.65,5.24
2015,9,30,23,2.57,5.13
2015,10,1,0,2.43,4.86
2015,10,1,1,2.39,4.66
2015,10,1,2,2.41,4.61
2015,10,1,3,2.39,4.57
2015,10,1,4,2.34,4.51
2015,10,1,5,2.3,4.45
2015,10,1,6,2.25,4.21
2015,10,1,7,2.41,4.42
2015,10,1,8,2.64,4.73
2015,10,1,9,2.7,4.81
2015,10,1,10,2.63,4.68
2015,10,1,11,2.64,4.68
2015,10,1,12,2.73,4.87
2015,10,1,13,2.86,5.19
2015,10,1,14,2.85,5.25
2015,10,1,15,2.73,5.08
2015,10,1,16,2.66,5.13
2015,10,1,17,2.36,5.01
2015,10,1,18,2.27,4.79
2015,10,1,19,2.52,4.94
2015,10,1,20,2.38,4.86
2015,10,1,21,2.36,5.03
2015,10,1,22,2.12,4.59
2015,10,1,23,2.15,4.54
2015,10,2,0,2.37,4.8
2015,10,2,1,2.29,4.71
2015,10,2,2,2.22,4.57
2015,10,2,3,2.13,4.4
2015,10,2,4,2.07,4.21
2015,10,2,5,2.02,3.99
2015,10,2,6,2.13,4.02
2015,10,2,7,2.14,3.86
2015,10,2,8,2.32,4.27
2015,10,2,9,2.51,4.63
2015,10,2,10,2.77,5.09
2015,10,2,11,2.79,5.22
2015,10,2,12,2.71,5.1
2015,10,2,13,2.74,5.13
2015,10,2,14,2.7,5.11
2015,10,2,15,2.41,4.64
2015,10,2,16,2.22,4.61
2015,10,2,17,2.32,5.03
2015,10,2,18,2.38,5.06
2015,10,2,19,2.26,4.73
2015,10,2,20,2.37,4.91
2015,10,2,21,2.12,4.3
2015,10,2,22,1.98,4.03
2015,10,2,23,1.95,4.03
2015,10,3,0,1.96,3.96
2015,10,3,1,2.08,4.17
2015,10,3,2,2.19,4.39
2015,10,3,3,2.16,4.37
2015,10,3,4,2.3,4.72
2015,10,3,5,2.32,4.69
2015,10,3,6,2.39,4.74
2015,10,3,7,2.68,5.13
2015,10,3,8,2.77,5.16
2015,10,3,9,2.9,5.37
2015,10,3,10,2.99,5.56
2015,10,3,11,2.92,5.45
2015,10,3,12,2.72,5.12
2015,10,3,13,2.58,4.93
2015,10,3,14,2.48,4.81
2015,10,3,15,2.36,4.7
2015,10,3,16,2.17,4.61
2015,10,3,17,1.9,4.78
2015,10,3,18,2.02,4.84
2015,10,3,19,2.19,4.99
2015,10,3,20,2.34,5.05
2015,10,3,21,2.39,5.13
2015,10,3,22,2.42,5.14
2015,10,3,23,2.37,5.07
2015,10,4,0,2.33,5.03
2015,10,4,1,2.23,4.88
2015,10,4,2,2.16,4.83
2015,10,4,3,2.1,4.74
2015,10,4,4,1.9,4.44
2015,10,4,5,1.66,3.96
2015,10,4,6,1.22,2.83
2015,10,4,7,1.86,3.64
2015,10,4,8,2.33,4.29
2015,10,4,9,2.34,4.19
2015,10,4,10,2.38,4.22
2015,10,4,11,2.39,4.26
2015,10,4,12,2.34,4.13
2015,10,4,13,2.22,3.93
2015,10,4,14,2.09,3.72
2015,10,4,15,1.91,3.49
2015,10,4,16,1.31,3.21
2015,10,4,17,1.32,4.06
2015,10,4,18,1.54,4.75
2015,10,4,19,1.63,4.92
2015,10,4,20,1.56,4.74
2015,10,4,21,1.38,4.37
2015,10,4,22,1.48,3.89
2015,10,4,23,1.91,3.43
2015,10,5,0,1.89,2.99
2015,10,5,1,1.76,2.63
2015,10,5,2,1.69,2.49
2015,10,5,3,1.71,2.55
2015,10,5,4,1.7,2.56
2015,10,5,5,1.68,2.5
2015,10,5,6,1.47,2.56
2015,10,5,7,0.86,1.51
2015,10,5,8,0.53,0.87
2015,10,5,9,0.85,1.56
2015,10,5,10,0.76,1.39
2015,10,5,11,0.69,1.2
2015,10,5,12,0.72,1.18
2015,10,5,13,0.68,1.1
2015,10,5,14,0.65,1.05
2015,10,5,15,0.67,1.13
2015,10,5,16,0.61,1.43
2015,10,5,17,1.24,1.78
2015,10,5,18,1.25,1.72
2015,10,5,19,1.15,1.56
2015,10,5,20,1.2,1.65
2015,10,5,21,1.4,1.96
2015,10,5,22,1.72,2.54
2015,10,5,23,2.01,3.18
2015,10,6,0,2.08,3.56
2015,10,6,1,2.12,3.74
2015,10,6,2,2.14,3.88
2015,10,6,3,2.13,3.99
2015,10,6,4,2.1,3.99
2015,10,6,5,2.03,4.11
2015,10,6,6,1.5,4.22
2015,10,6,7,1.38,2.54
2015,10,6,8,1.01,1.62
2015,10,6,9,1.54,2.67
2015,10,6,10,1.64,2.78
2015,10,6,11,1.69,2.87
2015,10,6,12,1.81,3.11
2015,10,6,13,1.9,3.32
2015,10,6,14,1.85,3.31
2015,10,6,15,1.63,3.07
2015,10,6,16,0.97,2.98
2015,10,6,17,1.77,3.43
2015,10,6,18,1.93,3.67
2015,10,6,19,1.78,3.66
2015,10,6,20,1.69,3.47
2015,10,6,21,1.79,3.29
2015,10,6,22,1.78,3.08
2015,10,6,23,1.65,2.84
2015,10,7,0,1.63,2.86
2015,10,7,1,1.72,3.21
2015,10,7,2,1.87,3.66
2015,10,7,3,1.83,4.13
2015,10,7,4,1.34,4.42
2015,10,7,5,1.5,4.67
2015,10,7,6,1.57,4.62
2015,10,7,7,1.66,2.85
2015,10,7,8,1.8,3.18
2015,10,7,9,2.18,3.94
2015,10,7,10,2.46,4.46
2015,10,7,11,2.62,4.8
2015,10,7,12,2.74,5.05
2015,10,7,13,2.72,5.05
2015,10,7,14,2.62,4.97
2015,10,7,15,2.35,4.59
2015,10,7,16,1.62,4.11
2015,10,7,17,1.47,4.94
2015,10,7,18,1.66,5.93
2015,10,7,19,2.21,5.33
2015,10,7,20,2.16,4.66
2015,10,7,21,2.02,4.51
2015,10,7,22,1.62,4.21
2015,10,7,23,1.56,5.12
2015,10,8,0,1.97,4.86
2015,10,8,1,1.39,4.24
2015,10,8,2,1.4,4.48
2015,10,8,3,1.5,4.71
2015,10,8,4,1.44,4.39
2015,10,8,5,1.23,3.94
2015,10,8,6,1.32,3.33
2015,10,8,7,1.45,2.65
2015,10,8,8,1.35,2.35
2015,10,8,9,1.28,2.16
2015,10,8,10,1.36,2.28
2015,10,8,11,1.48,2.49
2015,10,8,12,1.35,2.29
2015,10,8,13,1.22,2.09
2015,10,8,14,1.32,2.3
2015,10,8,15,1.19,2.15
2015,10,8,16,0.77,1.73
2015,10,8,17,0.86,1.14
2015,10,8,18,0.76,0.98
2015,10,8,19,1.07,1.46
2015,10,8,20,1.4,1.97
2015,10,8,21,1.7,2.48
2015,10,8,22,1.93,3.31
2015,10,8,23,1.43,4.24
2015,10,9,0,1.49,4.9
2015,10,9,1,1.68,4.87
2015,10,9,2,1.78,4.11
2015,10,9,3,1.83,3.96
2015,10,9,4,1.84,3.67
2015,10,9,5,2.04,3.94
2015,10,9,6,2.36,4.45
2015,10,9,7,2.62,4.96
2015,10,9,8,2.57,4.89
2015,10,9,9,2.33,4.39
2015,10,9,10,1.86,3.54
2015,10,9,11,1.5,2.97
2015,10,9,12,1.93,4.59
2015,10,9,13,1.96,4.37
2015,10,9,14,1.87,4.32
2015,10,9,15,2.03,4.61
2015,10,9,16,1.73,4.19
2015,10,9,17,1.82,4.45
2015,10,9,18,2.08,4.55
2015,10,9,19,2.48,5.04
2015,10,9,20,3.29,6.42
2015,10,9,21,3.3,6.35
2015,10,9,22,3.29,6.28
2015,10,9,23,3.36,6.41
2015,10,10,0,3.22,6.16
2015,10,10,1,3.04,5.86
2015,10,10,2,2.92,5.64
2015,10,10,3,2.89,5.55
2015,10,10,4,2.76,5.55
2015,10,10,5,2.54,5.12
2015,10,10,6,2.25,4.49
2015,10,10,7,2.01,3.8
2015,10,10,8,2,3.7
2015,10,10,9,2.07,3.74
2015,10,10,10,2.1,3.68
2015,10,10,11,1.99,3.45
2015,10,10,12,1.74,2.99
2015,10,10,13,1.68,2.91
2015,10,10,14,1.68,3
2015,10,10,15,1.56,2.9
2015,10,10,16,0.96,2.58
2015,10,10,17,1.8,2.77
2015,10,10,18,2.07,3.25
2015,10,10,19,2.26,4.18
2015,10,10,20,1.63,5.01
2015,10,10,21,1.54,5.17
2015,10,10,22,1.71,4.53
2015,10,10,23,1.65,4.32
2015,10,11,0,1.53,4.35
2015,10,11,1,1.57,4.23
2015,10,11,2,1.66,4.18
2015,10,11,3,1.68,4.02
2015,10,11,4,1.63,3.92
2015,10,11,5,1.69,3.88
2015,10,11,6,1.78,3.86
2015,10,11,7,1.86,3.32
2015,10,11,8,2.12,3.88
2015,10,11,9,2.78,5.15
2015,10,11,10,2.91,5.35
2015,10,11,11,3.05,5.62
2015,10,11,12,3.12,5.84
2015,10,11,13,3.05,5.79
2015,10,11,14,2.85,5.54
2015,10,11,15,2.44,4.95
2015,10,11,16,1.92,5.05
2015,10,11,17,1.77,5.88
2015,10,11,18,1.82,5.83
2015,10,11,19,1.85,5.33
2015,10,11,20,1.78,5.07
2015,10,11,21,1.72,4.86
2015,10,11,22,1.65,4.71
2015,10,11,23,1.69,4.91
2015,10,12,0,1.76,4.82
2015,10,12,1,1.57,4.96
2015,10,12,2,1.57,5.26
2015,10,12,3,1.65,5.52
2015,10,12,4,1.68,5.58
2015,10,12,5,1.68,5.53
2015,10,12,6,1.62,5.22
2015,10,12,7,1.63,3.55
2015,10,12,8,1.36,2.3
2015,10,12,9,1.51,2.76
2015,10,12,10,1.78,3.27
2015,10,12,11,1.91,3.54
2015,10,12,12,1.93,3.62
2015,10,12,13,1.9,3.61
2015,10,12,14,1.74,3.37
2015,10,12,15,1.28,2.92
2015,10,12,16,1.07,3.22
2015,10,12,17,2.34,4.47
2015,10,12,18,1.69,5.41
2015,10,12,19,1.81,6.06
2015,10,12,20,1.77,6.28
2015,10,12,21,1.69,5.95
2015,10,12,22,1.66,5.59
2015,10,12,23,1.62,5.48
2015,10,13,0,1.57,5.37
2015,10,13,1,1.54,5.36
2015,10,13,2,1.52,5.21
2015,10,13,3,1.51,5.1
2015,10,13,4,1.97,4.92
2015,10,13,5,2.02,4.85
2015,10,13,6,1.61,4.12
2015,10,13,7,1.86,3.18
2015,10,13,8,2.1,3.77
2015,10,13,9,2.53,4.74
2015,10,13,10,2.69,5.1
2015,10,13,11,2.77,5.3
2015,10,13,12,2.83,5.47
2015,10,13,13,2.56,5.02
2015,10,13,14,2.03,4.3
2015,10,13,15,1.92,3.75
2015,10,13,16,1.35,3.59
2015,10,13,17,1.38,4.79
2015,10,13,18,1.56,5.24
2015,10,13,19,1.74,4.95
2015,10,13,20,2.15,4.78
2015,10,13,21,1.98,4.45
2015,10,13,22,1.89,4.19
2015,10,13,23,1.97,4.19
2015,10,14,0,2.02,4.12
2015,10,14,1,2.08,4.2
2015,10,14,2,2.1,4.22
2015,10,14,3,2.07,4.24
2015,10,14,4,2.07,4.3
2015,10,14,5,2.03,4.31
2015,10,14,6,2.02,4.24
2015,10,14,7,2.32,4.43
2015,10,14,8,2.94,5.68
2015,10,14,9,3.41,6.47
2015,10,14,10,3.45,6.46
2015,10,14,11,3.49,6.52
2015,10,14,12,3.56,6.62
2015,10,14,13,3.56,6.67
2015,10,14,14,3.57,6.7
2015,10,14,15,3.38,6.44
2015,10,14,16,2.97,5.92
2015,10,14,17,2.56,5.45
2015,10,14,18,2.31,5.04
2015,10,14,19,1.88,4.11
2015,10,14,20,1.83,4.19
2015,10,14,21,1.9,4.19
2015,10,14,22,1.41,3.96
2015,10,14,23,1.32,4.14
2015,10,15,0,1.36,4.13
2015,10,15,1,1.37,3.97
2015,10,15,2,1.21,3.72
2015,10,15,3,1.38,3.32
2015,10,15,4,1.71,3.39
2015,10,15,5,1.35,4.2
2015,10,15,6,1.6,4.68
2015,10,15,7,1.68,2.78
2015,10,15,8,1.94,3.54
2015,10,15,9,2.3,4.16
2015,10,15,10,2.38,4.28
2015,10,15,11,2.37,4.25
2015,10,15,12,2.44,4.38
2015,10,15,13,2.5,4.56
2015,10,15,14,2.49,4.64
2015,10,15,15,2.34,4.51
2015,10,15,16,1.83,4.5
2015,10,15,17,1.62,5.56
2015,10,15,18,1.65,5.55
2015,10,15,19,1.75,5.53
2015,10,15,20,1.91,5
2015,10,15,21,2.01,4.97
2015,10,15,22,2.04,5
2015,10,15,23,2.34,5.18
2015,10,16,0,2.35,5.18
2015,10,16,1,2.97,6.61
2015,10,16,2,2.96,6.4
2015,10,16,3,2.69,5.82
2015,10,16,4,2.44,5.42
2015,10,16,5,2.2,5.03
2015,10,16,6,2.13,4.95
2015,10,16,7,2.36,4.85
2015,10,16,8,2.57,5.06
2015,10,16,9,2.86,5.5
2015,10,16,10,3.02,5.58
2015,10,16,11,2.9,5.26
2015,10,16,12,2.74,4.94
2015,10,16,13,2.63,4.8
2015,10,16,14,2.5,4.67
2015,10,16,15,2.18,4.17
2015,10,16,16,1.12,3.11
2015,10,16,17,1.77,3.11
2015,10,16,18,1.59,3.37
2015,10,16,19,1.13,3.64
2015,10,16,20,1.3,4.04
2015,10,16,21,1.39,4.06
2015,10,16,22,1.34,4.23
2015,10,16,23,1.57,4.1
2015,10,17,0,1.6,3.74
2015,10,17,1,1.62,3.67
2015,10,17,2,1.69,3.7
2015,10,17,3,1.89,3.8
2015,10,17,4,2,3.74
2015,10,17,5,2.39,4.79
2015,10,17,6,2.72,5.45
2015,10,17,7,3.06,5.92
2015,10,17,8,3.36,6.34
2015,10,17,9,3.55,6.6
2015,10,17,10,3.63,6.65
2015,10,17,11,3.7,6.82
2015,10,17,12,3.84,7.06
2015,10,17,13,3.8,6.95
2015,10,17,14,3.65,6.7
2015,10,17,15,3.27,6
2015,10,17,16,2.53,4.75
2015,10,17,17,1.82,4.01
2015,10,17,18,1.66,3.65
2015,10,17,19,1.7,3.56
2015,10,17,20,1.65,3.58
2015,10,17,21,1.47,3.48
2015,10,17,22,1.33,3.2
2015,10,17,23,1.32,3.25
2015,10,18,0,1.44,3.3
2015,10,18,1,1.64,3.98
2015,10,18,2,1.46,3.48
2015,10,18,3,1.29,3.53
2015,10,18,4,1.34,3.8
2015,10,18,5,1.32,3.95
2015,10,18,6,1.37,3.66
2015,10,18,7,1.6,2.75
2015,10,18,8,2.01,3.6
2015,10,18,9,2.26,4.05
2015,10,18,10,2.55,4.62
2015,10,18,11,2.77,4.95
2015,10,18,12,2.95,5.3
2015,10,18,13,3.05,5.52
2015,10,18,14,2.97,5.49
2015,10,18,15,2.8,5.24
2015,10,18,16,2.2,4.32
2015,10,18,17,1.4,4.21
2015,10,18,18,1.3,4.05
2015,10,18,19,1.23,3.85
2015,10,18,20,1.28,3.93
2015,10,18,21,1.31,4.11
2015,10,18,22,1.27,4.02
2015,10,18,23,1.24,3.84
2015,10,19,0,1.26,3.72
2015,10,19,1,1.29,3.59
2015,10,19,2,1.27,3.58
2015,10,19,3,1.22,3.39
2015,10,19,4,1.19,3.35
2015,10,19,5,1.18,3.37
2015,10,19,6,1.24,3.2
2015,10,19,7,1.45,2.39
2015,10,19,8,1.61,2.71
2015,10,19,9,1.83,3.11
2015,10,19,10,2.07,3.53
2015,10,19,11,2.23,3.85
2015,10,19,12,2.39,4.14
2015,10,19,13,2.48,4.39
2015,10,19,14,2.54,4.62
2015,10,19,15,2.35,4.45
2015,10,19,16,1.75,4.45
2015,10,19,17,1.51,4.76
2015,10,19,18,1.64,4.63
2015,10,19,19,1.57,4.34
2015,10,19,20,1.65,3.91
2015,10,19,21,1.95,4.14
2015,10,19,22,1.97,4.44
2015,10,19,23,2.11,4.64
2015,10,20,0,2.2,4.57
2015,10,20,1,1.94,4.09
2015,10,20,2,1.76,3.99
2015,10,20,3,1.77,4.15
2015,10,20,4,1.89,4.22
2015,10,20,5,1.97,4.25
2015,10,20,6,2.04,4.36
2015,10,20,7,2.23,4.4
2015,10,20,8,2.44,4.5
2015,10,20,9,2.94,5.59
2015,10,20,10,3.58,6.74
2015,10,20,11,3.67,6.87
2015,10,20,12,3.58,6.75
2015,10,20,13,3.42,6.53
2015,10,20,14,3.22,6.2
2015,10,20,15,2.85,5.64
2015,10,20,16,2.37,5.48
2015,10,20,17,2.24,5.43
2015,10,20,18,1.9,4.75
2015,10,20,19,1.87,4.86
2015,10,20,20,2.32,5.5
2015,10,20,21,2.23,5.23
2015,10,20,22,1.97,4.72
